Actual Values,Linear Predictions,Decision Tree Predictions,Random Forest Predictions
-0.4490516965647328,-0.20204947865014233,-0.4732547238999426,-0.34627526977343126
0.5475943933458701,0.6313213417820371,0.47152773600663933,0.38871880676688575
-0.06266765303477662,-1.2596671734819616,-0.1707168822098203,-0.6844261373996481
-1.0351107156101698,-1.244801258236894,-1.1431599447852134,-0.9803945859559278
-0.023769930531760894,0.3333486296547399,2.098316930466097,0.8427848874520896
-0.08946386187018744,0.44758546907367247,0.0531611206408702,0.084797934943323
-0.20183506021223288,0.3256716164795179,-0.16293733770921714,-0.038551065082906864
-1.1120417667828009,-1.3200823310402185,0.4412739518376271,-1.169696835470604
-0.531169110737766,-0.9558412198446966,-0.4689327547329408,-0.36814443375846007
-1.1284652496174075,-0.8587205299855931,-1.1466175201188147,-1.0082280673914188
-0.9400273939361312,0.04799168463148362,-0.6132865249107992,-0.5857988010086681
0.1249058088130992,0.4637727750608178,0.07044899730887719,0.026624229955479473
-0.3107486832206769,-0.1306559794958666,-0.33235852905568564,-0.3451515577900108
-1.2572599307940595,-1.1201672972075087,-1.1855152426218305,-1.0403835179939118
0.5830345405152844,0.5531138643059776,0.6011868110166917,0.29294397002612715
-1.1431599447852134,-0.8000079359766978,-1.1881084241220317,-1.1836135761883497
-0.02636311203196194,-0.09038130833575053,-0.33235852905568564,-0.2830880805518657
1.4500215554158349,0.4907098417266802,0.6504572595205117,0.49279182430828783
0.29000503099256597,0.5841237459114872,0.7282527045265431,0.6680908937218788
-0.5890834975755894,-1.089258155821156,-0.818147863426682,-0.5851072859419478
1.5848669934262893,0.9472787315252056,1.039434484550669,1.223551235458777
-0.21652975538003882,0.013994303729017332,-0.33149413522228527,-0.42294700279604225
0.1949217093185275,0.25077258795055357,0.24851412698934916,0.009509232054152545
1.0826541762206863,-0.3281498514022907,0.0669914219752758,0.8924875328726097
0.329767147328982,0.5628928566267568,1.1967541622295326,0.907701728734289
-0.26925777921746014,0.2625566113054667,0.1439224731479069,-0.09828067897087099
0.6081019616838945,0.5932045384992861,1.1431617445587108,0.2520581417062906
-0.15083582404161225,-0.15848212671829387,0.3332247226625834,-0.29631330620289104
-1.0281955649429668,-0.8874096347606191,-0.9331122432689285,-1.0681305600460633
-1.2529379616270577,-0.9725464569494839,-0.959044058270939,-0.9857538277230097
0.9936216113804504,-0.552475794214569,0.5424080303454679,0.46340243397267605
0.16380353131611494,0.5747363085922537,0.2658020036573562,0.1505783056650896
-1.2131758452906416,-0.8892534931383729,-1.2010743316230368,-1.2621005362611013
0.13268535331370235,0.09512886987836566,-0.17590324521022238,-0.09879931527091121
2.1959934336403366,0.898605300854399,1.5451048770898732,1.610367475905433
-0.32025701538808077,0.11312576465119051,0.033280062472662165,-0.31775027327121974
1.022146607882662,1.092968124358329,2.530522491104606,1.1242323840010768
-0.941756181602932,-0.30824038613070215,-0.4438653335643307,-0.6784618199491856
-0.4680683608995405,-0.09521592245281951,-0.8579099797630981,-0.3601055711078368
-0.36261231322469784,-0.016718357507350845,-0.5847615284085876,-0.4288248808631646
-1.0057213252745578,-0.7002599521893131,-1.0186872327755632,-0.8315459678443874
-0.1776320328770231,0.6601704024024926,0.1810914079841219,0.14063777658098556
-0.5121524464029583,-0.5592900928152602,-0.8423508907618917,-1.0024366287076365
0.7680148208629591,0.04385780092490421,0.021178548805057276,0.168903454933177
1.1518056828927143,0.6306227868485088,0.8933519267060098,0.784956939997606
0.20443004148593136,0.3291136307423983,-0.05921007770117522,0.12542444511313947
1.5079359422536582,1.204318325254544,1.0930269022214905,1.8655399931005494
-0.998806174607355,-0.2729451050767331,-1.0947538901147937,-0.5357495336609543
1.1967541622295326,0.7685248410806516,0.975469340879043,1.038657394494442
0.9469443443768315,0.45596028028590396,1.274549607235564,0.6256491565019215
0.09983838764448907,0.3029377520909051,0.0721777849756779,0.21454344933671546
-1.030788746443168,-0.6028283887139629,-0.6979971205840334,-0.9562779980040578
-0.20183506021223288,0.4666523337305293,1.3013458160709748,0.6798466498561235
-0.45856002873213664,-0.6615087425834076,-0.27876611138486396,-0.593059709209231
-0.11107370770519619,0.45762156635947093,-0.12922597820660353,0.05713733227451181
-1.2123114514572413,-1.4301807613183435,-1.28319174579607,-1.1901829693221924
1.0178246387156602,-0.6261114763643114,-0.48103426840054575,-0.05402371470077313
1.1699579533941216,0.6509537386874662,1.7629321231067614,1.0020926709477738
-0.5605585010733779,0.6643842845343038,-0.12317522137280107,0.09292323697728631
-0.8345713462612886,-0.5678102126616018,-0.7533183259216558,-0.3295060294054645
-1.2321925096254494,-1.400699881814898,-1.194159180955834,-1.1615723978304744
-0.602913798909995,-1.1689287694770236,-0.8509948290958953,-0.9301733042353673
-0.033278262699164736,0.14552494488370016,0.14132929164770586,0.06189149835821374
-0.2355464197148465,-0.277916879455784,-0.3963236727273115,-0.45553465031523543
-0.7801145347570666,-0.08904018636206246,-0.7671486272560614,-0.5548535017729356
-0.605506980410196,-0.21817691088688562,-0.3911373097269094,-0.5515688052060143
-0.11626007070559828,-0.6809954406006291,-0.8864349762653096,-0.6329082649289871
-0.03846462569956683,0.19433743031634876,0.0514323329740695,-0.057049093117674345
2.530522491104606,0.7178480476743871,2.5305217052920295,2.201877238979459
-1.1353804002846102,-1.5031137003668,-1.0186872327755632,-1.055596849461758
-0.298647169553072,0.1775657180676795,-0.7273865109196453,-0.34048383108964897
2.530522491104606,0.7362046284399391,2.5305210504482165,2.4112330593509954
1.6946450102681336,0.6622395632890594,0.14565126081470758,0.5507062111461114
-0.9650948151047414,-0.9213461298525978,-0.9746031472721453,-0.806132789142417
-1.4128508208061223,-0.9408622806358622,-1.1431599447852134,-1.2353907668090307
-1.1535326707860176,-0.924206387581556,-1.0264667772761662,-0.6855498493830685
0.8224716323671811,1.0640761879957452,0.8475390535357913,1.2679802141017213
-0.3781714022259042,0.2902690352696631,-0.07131159136878011,0.0207463518883571
-0.7438099937542519,-0.6291796978118747,-0.5164744155699601,-0.6186457666778813
-1.2589887184608601,-1.376070229251905,-1.2373788726258514,-1.1420362328017928
0.23554821948834392,0.1683722718967644,0.08168611714308173,0.010892262187593118
0.5484587871792704,0.3946697599820048,0.9650966148782388,0.4564008439221333
-0.37644261455910344,-0.18906583675746091,-0.9547220891039372,-0.4574363167487162
1.8026942394431773,0.9371836474251367,0.7567777010287546,0.818323406360693
-1.1059910099489985,-1.4566712826816008,-1.1751425166210263,-1.1813661522215086
-0.6158797064110002,-0.21768911589350992,-0.19405551571162974,-0.47178525438316204
0.05402551447427056,0.20656549591712547,-0.12231082753940073,0.37341903591569964
0.01685657963805553,-0.30205811511787317,-0.019447961364759146,0.32907563226226166
-0.3280365598886839,-0.07751202147889558,-0.4836274499007468,-0.3537954961240143
-0.602913798909995,-0.994923258442892,-1.1215500989502047,-0.45164487806493386
-0.47671229923354397,0.20261799524103097,-0.2407327827152486,-0.4919256307013901
-0.15429339937521366,0.043653235559769854,-0.9063160344335176,-0.006914250780454076
-0.8406221030950911,-1.2202174749868497,-0.9486713322701348,-0.9844572369729091
1.7897283319421722,1.1265710514599832,2.530522491104606,1.3412808111740708
-0.3539683748906944,-0.4468631622916597,0.15343080531531073,-0.3226773181216017
-0.13009037204000387,-0.14898728086800972,-0.4663395732327398,-0.26908490045078004
-0.07390477286898116,0.4913720705972615,0.2104807983197338,0.10078922086122946
-0.602913798909995,-0.5592018308313129,-0.22430929988064197,-0.4624498009824382
0.2658020036573562,0.1646411064347575,0.26753079132415686,0.2734951087746193
2.0455889066286757,1.1233293292970679,2.530522491104606,1.6954264222935276
-0.13181915970680458,-0.2919214969866033,-1.0498054107779757,-0.3799866292760449
-1.0281955649429668,-1.035737233989419,-1.340241738800493,-1.2280434192251277
1.2529397614005553,0.5356739263902845,1.1232806863905027,1.1578570159890724
1.2503465799003541,0.839577035586192,0.5207981845104592,0.23451094688826357
-1.2494803862934563,-0.9176657692473746,-1.0861099517807904,-0.9662185270881618
-1.1872440302886311,-0.7419847307260241,-0.892485733099112,-0.9873097366231306
0.04019521313986496,-0.03755810313972319,-0.6590993980810177,-0.28084065658502483
-0.5078304772359565,0.10254939481144021,-0.7023190897510352,-0.4372959404304881
0.5207981845104592,0.7641236034693542,0.3954610786674086,0.8030227711156733
-0.7827077162572676,-0.6573211483666412,-0.40496761106131496,-0.5239082025372029
-1.3229538621324861,-1.0117351673493467,-0.96163723977114,-1.0740084381131854
0.2908694248259663,0.5054551463001538,0.7213375538593403,0.4488806175715501
-0.39978124806091286,0.35041839682249787,0.10502475064489117,0.37609865679924076
0.5415436365120676,0.16456906732453547,0.4110201676686149,0.3368551767628649
-0.4784410869003447,0.3591958265343429,-0.29346080655266993,-0.00579053879703364
-0.3150706523876786,-0.7618761596042702,-0.4317638198967258,-0.6823515921994872
-0.8674183119305019,-0.35660447753992486,-0.31161307705407726,-0.1990689999453518
0.2122095859865345,-0.6296034841905431,0.12231262731289816,-0.15446627814189373
-0.30124035105327307,-0.23477401596681347,0.11021111364529326,-0.2689984610674401
2.530522491104606,1.3785271275327275,2.530522491104606,1.8525723568118775
-0.5259827477373639,0.08067843593864765,-0.662556973414619,-0.363130949524738
0.6971345265241305,0.9483815879402933,1.4007511069120149,0.799824513932092
-0.3289009537220842,0.20272842675696623,-0.2234449060472416,-0.24177005531532897
1.1068572035558961,0.573434449860347,0.8881655637056077,0.9511798741604931
-1.1751425166210263,-1.1126972879341928,-0.8423508907618917,-1.277918943412328
-0.6089645557437975,-0.7403983031637189,-0.8501304352624949,-0.9671693603049022
2.530522491104606,4.069209361710989,2.530522491104604,2.530522491104607
-0.7377592369204495,-0.7999775973354524,-0.26493581005045835,-0.4525957112816742
-0.32544337838848286,0.3753701274886474,0.19405731548512717,-0.15515779320861403
-0.4352213952303272,-1.054463951399459,-0.9867046609397502,-0.9040686104666769
2.530522491104606,1.2362520559850019,2.2953987244813767,2.2598764598977894
0.6858974066899259,1.2980559233254247,1.274549607235564,1.4200279537906764
-0.8103683189260789,-0.9770316039610591,-0.9028584590999162,-1.0251701865260658
0.32544517816198026,0.4505951808640667,2.530522491104606,0.025327639205378942
0.40324062316801174,0.4242027083804736,0.10675353831169186,0.10943315919523296
1.0230110017160623,0.5743487481934402,0.4940019756750484,0.4895071277413666
-1.119821311283404,-0.5634278947400269,-0.9218751234347239,-0.71442060341864
-0.677251668582425,-1.1244723591705146,-0.21393657387983778,-0.6052476622601759
-1.280598564295869,-0.8082967358434452,-0.9106380036005194,-1.0288006406263475
0.09983838764448907,-0.41305295740467685,0.8017261803655727,0.4385087559645794
-0.9106380036005194,-0.45929258567214504,-0.6971327267506331,-0.7007631808509145
-0.3911373097269094,-0.3249746386748704,-0.677251668582425,-0.4017693538777337
0.030686880972461122,0.24569211039398553,0.6599655916879155,0.18826587680134482
0.022042942638457626,0.539463933898567,1.8173889346109833,0.10381459927813068
-0.5761175900745842,-0.2659203564243633,-0.2580206593832556,-0.09153840707034831
2.530522491104606,1.0871749224193117,2.530522491104606,1.96459952640823
-0.4084251863949164,-0.7062411984780006,-0.674658487082224,-0.766111354655981
-0.9685523904383428,-0.8065654385641459,-0.9581796644375387,-0.8720860386308636
0.16380353131611494,-0.12449453514280506,0.9650966148782388,0.552348559429572
-0.20961460471283602,0.4181289816087137,0.3556989623309925,0.5286641683944024
-0.8285205894274862,-0.8458090074507254,-0.8397577092616907,-0.8258409685439452
0.009077035137452385,0.5115730162102672,-0.30124035105327307,-0.34990572387371266
-1.0186872327755632,-1.258373999911477,-1.2901068964632727,-0.9904215544233717
-0.9633660274379408,-1.284155011821582,-0.3280365598886839,-0.7158036335520805
-0.568338045573981,-0.6736076939219409,-0.5121524464029583,-0.7196934058023822
-0.08341310503638501,-0.07466569079193519,0.07649975414267964,-0.08557408961988587
-1.1777356981212272,-1.0130134899166556,-0.8120971065928796,-1.0965691171649343
1.8389987804459922,1.5330050793769772,2.530522491104606,1.91584771420445
1.096484477555092,0.5432343634930312,1.2425670353997509,1.2586447607009976
0.009077035137452385,-0.20554437132575387,0.042788394640066015,-0.13475809874036576
-0.4317638198967258,-0.1509592056328941,-0.5536433504061751,-0.4829359348340265
-0.6357607645792083,0.05025191570775078,-0.49745775123515235,-0.4402348794640492
-0.0799555297027836,0.3716538722824403,0.23727700715514463,0.727734068226503
0.5138830338432564,0.5145855059058988,0.2649376098239558,0.2669257156407766
-1.1284652496174075,-0.4791216531413731,-0.9158243666009215,-0.9470289839866741
1.8822184721160096,0.16945339752081523,1.2339230970657475,1.0353735623213542
-0.2320888443812451,-0.18254766634036912,0.40324062316801174,-0.0918841646037084
0.4888156126746463,0.6488333857416357,0.7265239168597424,0.3945102454506682
-0.927061486435126,-0.4309903349744637,-0.42398427539612266,-0.5685109243406611
-0.4853562375675475,-0.47345066222210974,-0.8051819559256768,-0.4685005578162407
-0.479305480733745,-0.4104924207551939,-0.602913798909995,-0.605420541026856
1.4560723122496373,0.9864074171678219,1.2607193059011583,0.8920553359559094
-0.45856002873213664,-0.4634047844128091,-0.008210841530554604,-0.5754260750078638
0.02722930563885972,0.2402244310824848,0.36952926366539807,-0.00812440214721456
-0.41361154939531847,-0.3472361291086514,-0.4680683608995405,-0.2782474750848237
-0.56574486407378,-0.33408665894688383,-0.4404077582307293,-0.5250319145206235
-1.0074501129413584,-0.45620948035691455,-1.0031281437743569,-0.9333715614189486
-0.3142062585542783,-0.4249860028395567,-0.4784410869003447,-0.348004057440232
-0.31852822772128003,-0.078259139494822,-0.5596941072399775,-0.5390350946217091
0.6227966568517005,0.6306783430424865,0.03587324397286322,0.634465973602605
0.24505655165574777,0.6360454722128601,2.0602836017964816,0.7557412928225077
-0.24678353954905105,-0.228313026255055,-0.41966230622912093,-0.41136412542847756
0.41274895533541556,0.32772525954229437,0.9097754095406164,0.2584546560734532
-0.6141509187441996,-1.0256735127124728,-0.3349517105558867,-0.34350920950655006
-0.7040478774178359,-0.14822388946320686,-0.8976720960995141,-0.7923889271913517
-1.1431599447852134,-0.8963350397117757,-0.9244683049349249,-0.9847165551229293
0.014263398137854481,0.2589795570564064,0.38854592800020576,-0.07796742388596281
1.9781661876234484,1.3767194451355635,1.2996170284041741,2.009804730713568
-1.1587190337864197,-1.0267181107851755,-1.0835167702805892,-1.126995780100627
1.7897283319421722,0.344846401580579,1.3091253605715778,1.2978043945355335
-0.04105780719976788,-0.036327526779526664,0.30037775699337016,-0.2627748254669575
0.1439224731479069,0.6361029080696028,0.14565126081470758,0.7287713408265832
0.3505125993305904,0.28503431518659994,1.2278723402319451,0.4588211466556542
-1.0783304072801871,-0.7986259894247247,-1.0593137429453794,-0.9756404198722258
1.7439154587719536,1.4299549833881926,1.31431172357198,1.5714706177962507
0.0514323329740695,-0.013209417228342346,0.4775784928404418,-0.042700155483228544
-0.4948645697349513,-0.3040581520573191,-0.8060463497590771,-0.5824276650584067
2.530522491104606,1.429277433828748,2.530522491104606,2.0728207123298645
-0.8950789145993131,-0.8828782317882578,-0.6737940932488237,-0.8904111878989512
-1.0351107156101698,-0.9604175237414729,-1.1664985782870227,-1.1990862258062163
0.014263398137854481,-0.4308307143442569,0.2614800344903544,-0.39226102171032984
-0.5795751654081855,-0.7765779122320531,-0.5277115354041646,-0.5765497869912843
-0.6288456139120054,-0.4211313841076496,-0.5216607785703622,-0.3895814008267887
-0.7351660554202485,-0.9580956669740068,-1.1950235747892344,-0.7149392397186801
-0.20010627254543217,0.1388994049534027,0.2364126133217443,0.14210724609776615
1.2339230970657475,-0.6181046182716159,-0.5458638059055719,-0.6612603826645186
-0.5674736517405806,-0.2968896503855696,-0.8734690687643044,-0.6686941696317616
-0.6124221310773988,-0.8536172176878374,-0.1707168822098203,-0.5717091815242423
2.530522491104606,1.2742131983920366,2.530522491104606,1.4869320364958631
1.2581261244009574,0.3033356824548754,1.6125275960951004,0.7834874704808253
1.4586654937498384,0.17148195056457283,1.7525593971059572,0.8470212816295847
0.2122095859865345,0.012012720303427926,-0.007346447697154254,0.36745471846523725
0.7827095160307651,0.4509755737342189,0.4628837976726358,0.5460384844457494
1.6151207775953016,1.4679088104965032,2.1493161666367175,1.896568043639266
0.9910284298802493,-0.7698975503476468,-1.2218197836246452,-0.8813350526482477
-1.0351107156101698,-0.8206848465205603,-0.5596941072399775,-0.5424053661781371
2.530522491104606,0.0294328007311897,-0.11626007070559828,0.032071639893568524
-0.5614228949067782,-0.040963889294985734,-0.6245236447450038,-0.4993594176686331
0.6098307493506953,0.05375860609459693,0.01858536730485623,-0.005963417563713708
-0.1793608205438238,-0.397094351888132,0.0038906721370502886,-0.2687391429174199
-0.8120971065928796,-0.14503471633161524,-0.5225251724037625,-0.5647940308570396
-0.8337069524278883,-0.5871496213814211,-1.0766016196133865,-0.8343120281112686
-0.9676879966049424,-0.8805742631260287,-1.0800591949469878,-1.0011400379575361
0.07736414797607999,0.3829557905141492,0.05575430214107125,0.01936332175491654
-0.4300350322299251,0.09783817704670383,-0.2372752073816472,-0.44343313664763057
-0.3003759572198727,-0.2518651120362243,-0.38681534055990763,-0.25075975118269267
-0.8319781647610875,-1.143217017675621,0.06785581580867614,-0.16942029145971976
-0.7956736237582729,0.15307739735311543,-0.5467281997389722,-0.5271064597207842
0.5614246946802757,0.5157337129038844,0.7723367900299609,0.8078633765827152
2.530522491104606,0.3611199431397232,0.9858420668798472,1.689893437365932
-0.9806539041059477,-0.7459510175964716,-0.6565062165808166,0.18869807371804503
-0.2476479333824514,-0.034706462259709525,0.38941032183360613,0.17979481723402138
-0.6660145487482205,0.080166728483416,-1.0351107156101698,-0.5403316853718096
0.32630957199538063,-0.2157710593679596,-0.41361154939531847,-0.4610667708489976
1.8104737839437806,-1.189150601820046,-0.37125625155870134,-0.08436307385929195
-1.0714152566129844,-0.6125607386319238,-0.12403961520620142,-0.21021968039621627
0.9391647998762284,0.579158004937856,0.6815754375229243,0.5512248474461515
2.530522491104606,2.195028643039546,2.530522491104606,2.530522491104606
2.530522491104606,0.8438973227947457,1.8986419549506162,1.249916976165154
-0.9607728459377397,-1.6255109738554872,-0.9728743596053445,-1.0231820807092449
1.2330587032323472,0.4548204012597452,0.005619459803850987,0.6506301382871917
-0.6694721240818219,-0.14207587710154357,-0.6737940932488237,-0.3565615563908954
0.3574277499977932,0.11250438514437278,0.5882209035156865,0.21679087330355634
2.530522491104606,3.3246378214212022,2.530522491104604,2.530522491104607
-0.4551024533985352,0.13853022357220013,-0.31247747088747757,0.48241909830748375
-0.7351660554202485,-0.508578837432129,-1.0022637499409563,-0.8152953637764607
0.32112320899497854,-0.20471786586082175,-0.10329416320459305,0.002334763236929667
0.1249058088130992,-0.2902682990802923,0.28308988032536314,0.15438163853205114
1.0705526625530815,1.1385809759142411,1.262448093567959,1.3945283357053655
-0.10934492003839548,0.4217047739342412,-0.2355464197148465,0.15230709333189027
1.4811397334182475,0.4305855241252594,0.8112345125329766,0.17728807511716038
1.3385147509071897,0.9095923042921079,1.19070340539573,1.2094607515805176
-0.7619622642556593,-0.0639551452780509,-0.5467281997389722,-0.5021254779355143
-0.622794857078203,-0.206097259283478,-0.5043729019023552,-0.4562261653819558
-0.56574486407378,-0.7856060465654728,-0.2675289915506594,-0.34324989135653006
-0.9573152706041382,-0.49135116196848827,-0.8388933154282904,-0.8351764219446689
0.19232852781832646,0.4517892984144467,0.43868077033742603,0.28023738067514203
0.5138830338432564,-0.14018668371005205,0.3193944213281778,0.18601845283450386
-0.38681534055990763,-1.6576035987605202,-1.1509394892858165,-0.919541260084543
-1.1863796364552308,-0.21654318079881563,0.2614800344903544,0.30539124122709216
-0.4118827617285178,-0.577588360439055,-0.531169110737766,-0.49572896356835167
-0.48276305606734643,-0.12110595455020245,0.6029155986834924,-0.2076264988960152
1.5978329009272947,-0.4767244678817555,-0.11020931387179583,0.2484276876060091
0.22517549348753974,0.07611411762379916,0.6573724101877144,0.42147933305275903
-0.12749719053980282,-0.07383794739547866,0.3902747156670065,0.12162111224617789
-1.2823273519626697,-1.0490747624365255,-1.3151743176318829,-1.2849205334628706
-0.4015100357277136,0.025917462709266204,-0.32544337838848286,-0.5003102508853734
-0.6858956069164286,-0.8819869891342016,-0.6910819699168307,-0.6038646321267354
-1.03597510944357,-0.2936113392095159,-1.0377038971103707,-0.8039718045589164
-0.05143053320057207,0.6950665312808937,-0.045379776366769625,0.28680677380898467
2.530522491104606,1.0923497917691236,2.530522491104606,2.049050803931444
-1.3186318929654843,-0.7864335723813944,-0.872604674930904,-1.3105065909315212
2.530522491104606,0.5690248748091591,1.360988990575599,1.6694064391205103
0.2995133631599698,0.44432320569157113,0.07044899730887719,0.08721823767684396
-1.1042622222821976,-0.9512729677247265,-1.2002099377896365,-0.7906601395245509
-0.907180428266918,-1.1102182819662296,-0.9019940652665159,-1.0100432944415596
-0.12663279670640248,0.5401254425520854,0.01685657963805553,0.00873127760409224
1.348887476907994,-0.09227207865626852,0.36952926366539807,0.22958390203788154
-0.4663395732327398,0.2243871322487081,-0.5441350182387712,-0.6069764499269767
0.3193944213281778,0.6682439744722082,0.04365278847346636,0.34160934284656685
-0.7956736237582729,-0.21573171666468482,-0.8190122572600823,-0.4821579803839661
-0.5847615284085876,-0.3903721141103169,-0.6132865249107992,-0.6122492523107186
-1.1431599447852134,-0.13192728212207427,0.5069678831760537,0.5812193134651435
-0.40064564189431323,-0.03681188314098094,-0.4032388233945143,-0.33434663487250643
0.015127791971254832,-0.047598114671540515,-0.34100246738968915,-0.08047416600282381
-0.8812486132649076,-0.5134630281267185,-0.5259827477373639,-0.6691263665484618
0.11712626431249606,0.1929195542354556,-0.15429339937521366,0.03552748643950308
1.302210209904375,0.9621084124619905,0.7178799785257389,0.752628610628433
0.42312168133621975,0.5345045317591648,0.7343034613603455,0.7715596999737339
